unix,low,high,open,close,volume,date,vol_fiat
1620000000,40.96,43.95,40.99,43.07,44002.189306,2021-05-03,1895174.29340942
1619913600,40.05,43.06,42.99,41.06,41578.257579,2021-05-02,1707203.25619374
1619827200,40.0,44.33,43.59,42.93,82375.603286,2021-05-01,3536384.64906798
1619740800,39.68,43.97,40.24,43.51,37522.362486,2021-04-30,1632597.9917658598
1619654400,38.89,40.93,40.67,40.25,27594.338377,2021-04-29,1110672.11967425
1619568000,39.6,42.0,41.15,40.61,28068.818091,2021-04-28,1139874.70267551
1619481600,38.25,42.6,39.29,41.15,46284.311228,2021-04-27,1904599.4070322
1619395200,34.24,42.01,34.34,39.29,59060.280908,2021-04-26,2320478.43687532
1619308800,33.23,36.84,35.45,34.3,34926.590158,2021-04-25,1197982.0424193998
1619222400,34.85,38.11,38.11,35.65,23787.288172,2021-04-24,848016.8233317999
1619136000,34.85,40.0,39.51,38.13,56875.262556,2021-04-23,2168653.7612602804
1619049600,38.01,46.4,40.66,39.51,78899.001384,2021-04-22,3117299.54468184
1618963200,40.4,44.0,42.0,40.81,38615.1479,2021-04-21,1575884.1857990003
1618876800,37.37,42.34,41.12,41.98,46981.420493,2021-04-20,1972280.0322961397
1618790400,40.0,46.66,45.46,40.91,46095.791188,2021-04-19,1885778.81750108
1618704000,40.2,50.47,50.47,45.45,65692.640222,2021-04-18,2985730.4980899002
1618617600,48.5,53.57,53.0,50.41,36005.369188,2021-04-17,1815030.6607670798
1618531200,47.66,53.75,50.78,52.86,72364.700065,2021-04-16,3825198.0454359
1618444800,48.42,51.9,49.11,50.78,44589.486422,2021-04-15,2264254.12050916
1618358400,47.31,51.87,50.08,49.05,55979.169046,2021-04-14,2745778.2417063
1618272000,47.53,52.31,47.85,50.11,69360.024086,2021-04-13,3475630.8069494604
1618185600,46.6,49.39,49.18,47.86,42213.585929,2021-04-12,2020342.22256194
1618099200,47.9,52.65,52.59,49.17,52062.779654,2021-04-11,2559926.87558718
1618012800,50.18,58.93,56.36,52.57,113894.431596,2021-04-10,5987430.26900172
1617926400,46.82,56.61,50.46,56.32,107061.907475,2021-04-09,6029726.628992
1617840000,43.63,50.94,49.61,50.42,114837.855305,2021-04-08,5790124.664478101
1617753600,39.11,49.9,43.25,49.61,221407.5896,2021-04-07,10984030.520056
1617667200,40.55,45.65,42.79,43.01,104135.177689,2021-04-06,4478853.99240389
1617580800,38.67,43.34,40.9,42.79,82062.289541,2021-04-05,3511445.36945939
1617494400,36.68,42.29,37.06,41.0,56084.608036,2021-04-04,2299468.929476
1617408000,36.72,43.15,40.3,37.11,102984.124591,2021-04-03,3821740.86357201
1617321600,38.0,40.65,38.82,40.3,49550.081514,2021-04-02,1996868.2850141998
1617235200,38.26,40.02,39.91,38.75,50812.330641,2021-04-01,1968977.81233875
1617148800,37.73,42.27,41.05,40.02,69340.201419,2021-03-31,2774994.8607883803
1617062400,37.73,44.5,38.09,41.05,252021.51825,2021-03-30,10345483.324162498
1616976000,34.31,38.39,35.75,38.19,65051.791768,2021-03-29,2484327.92761992
1616889600,31.11,36.62,32.72,35.75,109384.275787,2021-03-28,3910487.85938525
1616803200,31.79,34.54,33.66,32.75,64458.904811,2021-03-27,2111029.13256025
1616716800,30.62,33.77,30.62,33.65,62300.302411,2021-03-26,2096405.1761301497
1616630400,30.29,34.19,33.72,30.53,96567.253933,2021-03-25,2948198.26257449
1616544000,31.0,39.5,38.54,33.73,230135.102501,2021-03-24,7762457.007358729
1616457600,36.64,45.0,36.98,38.53,429542.123104,2021-03-23,16550258.00319712
1616371200,30.85,42.49,31.2,36.89,360163.374516,2021-03-22,13286426.88589524
1616284800,30.44,32.21,31.57,31.29,36715.150038,2021-03-21,1148817.04468902
1616198400,31.48,33.84,32.35,31.5,43449.794614,2021-03-20,1368668.530341
1616112000,30.83,35.0,31.68,32.41,93728.182689,2021-03-19,3037730.4009504896
1616025600,30.6,31.9,31.4,31.75,53115.065534,2021-03-18,1686403.3307045
1615939200,29.4,31.5,30.45,31.4,48415.186111,2021-03-17,1520236.8438854
1615852800,29.43,30.77,30.12,30.45,35417.473288,2021-03-16,1078462.0616196
1615766400,29.41,31.6,30.97,30.17,42141.404595,2021-03-15,1271406.17663115
1615680000,30.88,32.56,32.27,30.95,27923.789396,2021-03-14,864241.2818061999
1615593600,30.19,32.59,31.25,32.27,47818.436933,2021-03-13,1543100.95982791
1615507200,30.63,32.77,32.74,31.32,41456.866473,2021-03-12,1298429.05793436
1615420800,32.5,35.0,34.38,32.69,53555.553291,2021-03-11,1750731.0370827897
1615334400,30.6,35.5,33.15,34.35,113238.313264,2021-03-10,3889736.0606184
1615248000,31.43,33.65,31.57,33.11,52475.492619,2021-03-09,1737463.56061509
1615161600,30.5,31.79,31.28,31.56,30545.610157,2021-03-08,964019.45655492
1615075200,30.58,31.9,31.1,31.3,29578.242191,2021-03-07,925798.9805783001
1614988800,29.52,31.45,30.35,31.24,39794.696438,2021-03-06,1243186.31672312
1614902400,28.47,30.78,29.94,30.34,38736.120737,2021-03-05,1175253.90316058
1614816000,29.71,31.6,31.15,30.01,42244.165604,2021-03-04,1267747.4097760401
1614729600,29.43,32.39,31.02,31.29,69759.444405,2021-03-03,2182773.01543245
1614643200,29.72,33.1,31.03,31.07,72801.868842,2021-03-02,2261954.06492094
1614556800,29.74,32.95,30.06,30.96,85054.247129,2021-03-01,2633279.49111384
1614470400,27.54,32.05,31.65,30.16,69861.781309,2021-02-28,2107031.32427944
1614384000,31.0,33.95,32.1,31.67,71047.22662,2021-02-27,2250065.6670554
1614297600,30.42,35.7,32.08,32.05,123078.253607,2021-02-26,3944658.02810435
1614211200,32.0,37.8,33.2,32.0,116586.891761,2021-02-25,3730780.536352
1614124800,28.65,38.0,29.41,33.32,169756.987147,2021-02-24,5656302.81173804
1614038400,24.75,39.0,33.9,29.43,349416.846058,2021-02-23,10283337.77948694
1613952000,28.6,39.14,37.72,33.91,194343.053334,2021-02-22,6590172.938555939
1613865600,37.19,39.2,37.41,37.76,87832.256948,2021-02-21,3316546.0223564794
1613779200,37.0,40.0,37.86,37.42,166742.439439,2021-02-20,6239502.083807381
1613692800,37.5,38.88,38.06,37.85,112829.926996,2021-02-19,4270612.7367986
1613606400,38.0,40.97,39.8,38.06,136161.340789,2021-02-18,5182300.6304293405
1613520000,36.75,41.77,38.95,39.81,188598.356439,2021-02-17,7508100.56983659
1613433600,35.15,44.84,39.75,38.82,279789.903036,2021-02-16,10861444.03585752
1613347200,36.05,54.0,45.1,39.74,1031219.585411,2021-02-15,40980666.32423314
1613260800,32.32,57.0,32.86,45.57,1137419.309958,2021-02-14,51832197.95478606
1613174400,28.19,39.42,30.33,32.83,326465.917584,2021-02-13,10717876.074282719
1613088000,26.61,31.55,28.39,30.24,199243.412509,2021-02-12,6025120.794272159
1613001600,25.43,29.48,25.72,28.37,181793.437747,2021-02-11,5157479.82888239
1612915200,24.05,27.45,25.74,25.68,166779.642697,2021-02-10,4282901.22445896
1612828800,23.43,26.43,23.85,25.74,171289.747792,2021-02-09,4408998.10816608
1612742400,22.69,24.37,23.69,23.84,146940.545018,2021-02-08,3503062.59322912
1612656000,21.83,27.5,22.93,23.7,214819.842073,2021-02-07,5091230.2571301
1612569600,21.47,23.99,23.33,22.93,135322.919092,2021-02-06,3102954.53477956
1612483200,20.5,24.24,21.22,23.4,267537.69407,2021-02-05,6260382.041238001
1612396800,19.85,22.0,20.74,21.2,227002.315077,2021-02-04,4812449.0796324
1612310400,19.62,20.96,19.66,20.7,129390.441673,2021-02-03,2678382.1426310996
1612224000,19.6,20.65,20.16,19.66,136108.959585,2021-02-02,2675902.1454411
1612137600,19.79,20.82,20.23,20.09,78275.014273,2021-02-01,1572545.03674457
1612051200,19.85,21.88,20.54,20.34,79814.488628,2021-01-31,1623426.6986935202
1611964800,19.94,22.0,19.99,20.5,85656.709381,2021-01-30,1755962.5423104998
1611878400,19.54,20.66,20.06,19.99,86541.304061,2021-01-29,1729960.66817939
1611792000,19.02,20.54,19.38,20.0,59051.898742,2021-01-28,1181037.97484
1611705600,19.0,22.5,21.76,19.32,126006.990424,2021-01-27,2434455.05499168
1611619200,19.65,21.76,20.65,21.75,57784.065813,2021-01-26,1256803.43143275
1611532800,20.45,21.76,21.35,20.65,77233.047367,2021-01-25,1594862.42812855
1611446400,20.86,22.58,21.2,21.36,64875.3218,2021-01-24,1385736.873648
1611360000,20.51,23.0,21.22,21.25,78746.27212,2021-01-23,1673358.28255
1611273600,18.97,23.25,20.61,21.23,139050.435917,2021-01-22,2952040.75451791
1611187200,20.0,25.46,23.78,20.69,278826.246489,2021-01-21,5768915.03985741
1611100800,21.8,31.0,22.37,23.54,711228.213046,2021-01-20,16742312.135102838
1611014400,19.28,23.45,21.07,22.37,105576.574921,2021-01-19,2361747.98098277
1610928000,19.88,21.5,20.48,21.01,61748.689702,2021-01-18,1297339.9706390202
1610841600,19.12,21.0,20.06,20.48,49679.729732,2021-01-17,1017440.86491136
1610755200,19.35,20.62,19.47,20.07,55155.616945,2021-01-16,1106973.23208615
1610668800,18.5,20.75,19.66,19.48,53265.683982,2021-01-15,1037615.52396936
1610582400,18.98,21.0,19.51,19.65,69405.639493,2021-01-14,1363820.8160374498
1610496000,17.89,19.79,18.3,19.51,38830.239044,2021-01-13,757577.9637484401
1610409600,17.94,21.88,18.48,18.38,123629.111059,2021-01-12,2272303.06126442
1610323200,17.0,20.56,20.46,18.49,96694.683085,2021-01-11,1787884.6902416497
1610236800,18.94,22.35,20.74,20.56,133293.050181,2021-01-10,2740505.1117213597
