,unix,low,high,open,close,volume,date,vol_fiat,pair
249,1607644800,87.75,95.15,92.951,93.098,11959.59246798,2020-12-11,1113414.139584002,DASH/USD
250,1607558400,90.808,96.142,95.821,92.779,6104.61166533,2020-12-10,566379.765697652,DASH/USD
251,1607472000,88.634,96.238,94.883,95.791,13649.97713473,2020-12-09,1307544.9597129214,DASH/USD
252,1607385600,93.423,101.815,101.564,94.913,11447.754711,2020-12-08,1086540.742885143,DASH/USD
253,1607299200,100.378,104.475,102.077,101.498,7746.98780032,2020-12-07,786303.7677568794,DASH/USD
254,1607212800,99.213,104.709,103.212,102.074,7915.96946858,2020-12-06,808014.6675358348,DASH/USD
255,1607126400,96.637,103.65,98.6,103.025,11583.51048454,2020-12-05,1193391.1676697335,DASH/USD
256,1607040000,97.322,110.973,107.565,98.6,19512.6909111,2020-12-04,1923951.32383446,DASH/USD
257,1606953600,103.92,108.58,105.533,107.391,12231.38390352,2020-12-03,1313540.5487829165,DASH/USD
258,1606867200,100.658,107.85,103.783,105.25,18079.12664299,2020-12-02,1902828.0791746972,DASH/USD
259,1606780800,101.457,115.968,112.52,103.69,28098.12179657,2020-12-01,2913494.249086343,DASH/USD
260,1606694400,106.892,118.226,108.366,112.714,34190.51003233,2020-11-30,3853749.147784044,DASH/USD
261,1606608000,104.132,115.178,109.209,108.184,60027.0508854,2020-11-29,6493966.472986113,DASH/USD
262,1606521600,90.98,114.915,92.236,109.2,49916.80066196,2020-11-28,5450914.632286032,DASH/USD
263,1606435200,87.0,95.901,92.146,92.236,20450.98141827,2020-11-27,1886316.722095552,DASH/USD
264,1606348800,85.008,104.207,102.19,92.067,50629.26119354,2020-11-26,4661284.190305647,DASH/USD
265,1606262400,98.055,116.384,114.456,102.2,42262.2074725,2020-11-25,4319197.6036895,DASH/USD
266,1606176000,92.751,123.875,94.365,114.456,110413.24117468,2020-11-24,12637457.931889176,DASH/USD
267,1606089600,89.392,95.533,90.821,94.353,24885.81759376,2020-11-23,2348051.547424037,DASH/USD
268,1606003200,85.661,95.625,94.92,90.526,23735.18804971,2020-11-22,2148651.633388047,DASH/USD
269,1605916800,83.236,96.69,83.325,94.998,30307.72985581,2020-11-21,2879173.7208422385,DASH/USD
270,1605830400,82.023,85.127,82.369,83.325,15768.8052378,2020-11-20,1313935.696439685,DASH/USD
271,1605744000,77.88,84.913,80.306,82.303,18584.19792362,2020-11-19,1529535.2417076966,DASH/USD
272,1605657600,76.607,83.819,83.245,80.075,16202.51225899,2020-11-18,1297416.1691386243,DASH/USD
273,1605571200,80.272,84.0,80.748,83.264,21663.03524706,2020-11-17,1803750.966811204,DASH/USD
274,1605484800,74.693,82.933,75.107,80.831,27647.11701174,2020-11-16,2234744.115175956,DASH/USD
275,1605398400,73.623,77.807,77.452,75.131,12836.74164553,2020-11-15,964437.2365703144,DASH/USD
276,1605312000,74.635,80.0,78.123,77.432,19499.56129411,2020-11-14,1509890.0301255255,DASH/USD
277,1605225600,75.681,79.868,77.991,78.122,35813.39301973,2020-11-13,2797813.889487347,DASH/USD
278,1605139200,68.222,105.0,69.363,78.017,154488.09728707,2020-11-12,12052697.88604534,DASH/USD
279,1605052800,68.728,71.533,68.84,69.446,7796.64984645,2020-11-11,541446.1452365667,DASH/USD
280,1604966400,67.185,69.729,67.998,68.913,6023.50874971,2020-11-10,415098.0584687652,DASH/USD
281,1604880000,66.45,69.053,68.034,68.035,6930.39233614,2020-11-09,471509.2425892849,DASH/USD
282,1604793600,65.84,69.258,66.636,68.019,8066.3558936,2020-11-08,548665.4615267784,DASH/USD
283,1604707200,64.734,72.315,70.197,66.637,16895.30882889,2020-11-07,1125852.6944307429,DASH/USD
284,1604620800,67.548,70.935,67.896,70.248,10007.75704082,2020-11-06,703024.9166035234,DASH/USD
285,1604534400,63.666,70.218,64.778,67.92,11983.55578576,2020-11-05,813923.1089688193,DASH/USD
286,1604448000,62.293,65.319,64.177,64.777,4857.3092797,2020-11-04,314641.9232111269,DASH/USD
287,1604361600,63.23,65.502,64.953,64.274,6062.93523991,2020-11-03,389689.09960997535,DASH/USD
288,1604275200,64.879,69.641,68.809,64.92,4996.00965317,2020-11-02,324340.9466837964,DASH/USD
289,1604188800,68.266,70.6,70.08,68.835,3031.23771492,2020-11-01,208655.24810651815,DASH/USD
290,1604102400,68.694,72.924,69.754,70.219,7125.52567333,2020-10-31,500347.2872555592,DASH/USD
291,1604016000,64.001,72.645,66.887,69.754,14463.29718063,2020-10-30,1008872.831537665,DASH/USD
292,1603929600,65.706,68.673,68.078,66.949,3970.12535031,2020-10-29,265795.92207790416,DASH/USD
293,1603843200,66.677,71.274,70.55,68.028,7887.5770993,2020-10-28,536576.0949111804,DASH/USD
294,1603756800,69.07,72.208,69.251,70.631,6172.83910961,2020-10-27,435993.799150864,DASH/USD
295,1603670400,68.57,72.48,70.722,69.334,5852.38146261,2020-10-26,405769.01632860175,DASH/USD
296,1603584000,70.501,73.791,73.43,70.917,4993.93008105,2020-10-25,354154.53955782286,DASH/USD
297,1603497600,71.585,73.786,72.299,73.467,6971.48996664,2020-10-24,512174.4533791409,DASH/USD
298,1603411200,70.875,75.501,74.699,72.299,7671.42604805,2020-10-23,554636.431847967,DASH/USD
299,1603324800,74.207,78.0,75.014,74.774,7382.5866731,2020-10-22,552025.5358943794,DASH/USD
0,1629158400,68.96,69.486,69.016,69.307,3695.50881583,2021-08-17,256124.62949872983,ETC/USD
1,1629072000,65.0,75.916,75.105,69.052,581411.69084634,2021-08-16,40147640.07632148,ETC/USD
2,1628985600,67.0,77.376,67.279,75.072,1167767.97903447,2021-08-15,87666677.72207573,ETC/USD
3,1628899200,61.744,67.595,64.386,67.248,483463.01909808,2021-08-14,32511921.10830769,ETC/USD
4,1628812800,59.38,64.451,60.022,64.342,362662.98600255,2021-08-13,23334461.84537607,ETC/USD
5,1628726400,57.572,65.866,60.749,60.035,774844.1430627,2021-08-12,46517768.1287692,ETC/USD
6,1628640000,58.589,63.922,58.86,60.793,495348.15814746,2021-08-11,30113700.578258537,ETC/USD
7,1628553600,56.971,60.332,59.031,58.839,284485.39673909,2021-08-10,16738836.258731317,ETC/USD
8,1628467200,54.877,60.401,57.128,59.045,400230.46056278,2021-08-09,23631607.543929342,ETC/USD
9,1628380800,55.811,63.344,60.735,57.142,647138.5651629,2021-08-08,36978791.89053843,ETC/USD
10,1628294400,52.561,61.301,53.097,60.739,796992.50805408,2021-08-07,48408527.94669676,ETC/USD
11,1628208000,51.225,53.65,52.422,53.11,291719.6309946,2021-08-06,15493229.602123206,ETC/USD
12,1628121600,48.812,53.478,51.55,52.423,341980.48988122,2021-08-05,17927643.221043196,ETC/USD
13,1628035200,48.5,52.224,49.356,51.523,206015.25736629,2021-08-04,10614524.10528336,ETC/USD
14,1627948800,48.462,52.188,51.298,49.356,191336.49612798,2021-08-03,9443604.10289258,ETC/USD
15,1627862400,49.327,52.249,50.269,51.29,182375.77611765,2021-08-02,9354053.55707427,ETC/USD
16,1627776000,49.269,54.2,51.309,50.281,326281.71222076,2021-08-01,16405770.772172034,ETC/USD
17,1627689600,49.642,52.38,51.03,51.317,250303.85481288,2021-07-31,12844842.917432562,ETC/USD
18,1627603200,47.412,51.511,49.343,50.984,284740.03209718,2021-07-30,14517185.796442626,ETC/USD
19,1627516800,48.325,49.992,49.278,49.35,156905.18783279,2021-07-29,7743271.019548186,ETC/USD
20,1627430400,47.749,51.091,49.482,49.305,220358.72765424,2021-07-28,10864787.066992303,ETC/USD
21,1627344000,46.15,50.401,48.36,49.474,333384.04228814,2021-07-27,16493842.108163437,ETC/USD
22,1627257600,47.511,55.878,48.456,48.393,736118.40733032,2021-07-26,35622978.085936174,ETC/USD
23,1627171200,45.896,49.854,49.532,48.461,264667.29432641,2021-07-25,12826041.750352154,ETC/USD
24,1627084800,44.962,51.75,45.827,49.505,346121.25798039,2021-07-24,17134732.876319207,ETC/USD
25,1626998400,43.081,46.756,43.421,45.822,307654.96908217,2021-07-23,14097365.993283194,ETC/USD
26,1626912000,41.935,44.189,42.913,43.41,175134.3620694,2021-07-22,7602582.657432653,ETC/USD
27,1626825600,38.605,43.8,39.262,42.903,283803.69026528,2021-07-21,12176029.723451309,ETC/USD
28,1626739200,37.671,42.052,41.513,39.283,324843.0140972,2021-07-20,12760808.122780308,ETC/USD
29,1626652800,40.576,43.924,41.9,41.572,309857.74919307,2021-07-19,12881406.349454306,ETC/USD
30,1626566400,40.973,43.272,41.402,41.874,103473.98550645,2021-07-18,4332869.669097087,ETC/USD
31,1626480000,40.284,43.363,41.137,41.447,156481.35878596,2021-07-17,6485682.877601685,ETC/USD
32,1626393600,40.613,43.845,43.174,41.148,167427.73348197,2021-07-16,6889316.377316102,ETC/USD
33,1626307200,42.24,47.144,45.54,43.157,209500.95279597,2021-07-15,9041432.619815676,ETC/USD
34,1626220800,42.52,47.793,45.493,45.54,240450.46758136,2021-07-14,10950114.293655133,ETC/USD
35,1626134400,45.0,48.157,47.666,45.504,143831.8483586,2021-07-13,6544924.427709734,ETC/USD
36,1626048000,46.685,50.71,49.659,47.698,151973.30900044,2021-07-12,7248822.892702987,ETC/USD
37,1625961600,48.277,50.47,49.181,49.672,77397.81649286,2021-07-11,3844504.3408333417,ETC/USD
38,1625875200,48.201,51.318,50.064,49.171,167698.41041952,2021-07-10,8245898.538738217,ETC/USD
39,1625788800,46.486,51.312,49.422,50.075,244876.0031878,2021-07-09,12262165.859629083,ETC/USD
40,1625702400,48.543,52.959,52.775,49.464,300219.22681631,2021-07-08,14850043.835241958,ETC/USD
41,1625616000,52.533,55.464,54.614,52.781,275882.15992204,2021-07-07,14561336.282845194,ETC/USD
42,1625529600,53.469,56.818,53.716,54.573,207018.42460014,2021-07-06,11297616.48570344,ETC/USD
43,1625443200,52.862,57.0,56.351,53.663,250986.60572913,2021-07-05,13468694.223242303,ETC/USD
44,1625356800,55.903,58.912,56.85,56.368,253229.627174,2021-07-04,14274047.624544032,ETC/USD
45,1625270400,52.426,58.639,53.711,56.827,395097.20997591,2021-07-03,22452189.15130104,ETC/USD
46,1625184000,50.701,55.219,53.027,53.724,321714.88515708,2021-07-02,17283810.490178965,ETC/USD
47,1625097600,52.274,58.37,57.568,53.039,550920.98703972,2021-07-01,29220298.231599715,ETC/USD
48,1625011200,51.668,62.843,56.714,57.505,1380210.40692354,2021-06-30,79368999.45013817,ETC/USD
49,1624924800,43.134,58.888,43.344,56.827,1141952.19428672,2021-06-29,64893717.34473143,ETC/USD
50,1624838400,41.063,44.606,42.327,43.36,211965.53984912,2021-06-28,9190825.807857843,ETC/USD
51,1624752000,39.412,42.473,40.503,42.327,175540.39514895,2021-06-27,7430098.305469606,ETC/USD
52,1624665600,37.532,40.958,39.354,40.503,204371.21182613,2021-06-26,8277647.192593743,ETC/USD
53,1624579200,38.953,45.497,43.233,39.392,353020.08270895,2021-06-25,13906167.09807096,ETC/USD
54,1624492800,38.788,43.585,40.756,43.171,310325.78991281,2021-06-24,13397074.67632592,ETC/USD
55,1624406400,34.66,43.042,36.581,40.79,463354.64384758,2021-06-23,18900235.922542788,ETC/USD
56,1624320000,32.179,42.8,39.477,36.625,1116029.96235213,2021-06-22,40874597.37114677,ETC/USD
57,1624233600,38.52,51.407,50.994,39.487,715885.64547384,2021-06-21,28268176.48282552,ETC/USD
58,1624147200,46.963,51.5,50.936,50.993,249810.33169076,2021-06-20,12738578.243906926,ETC/USD
59,1624060800,50.872,53.342,52.479,50.902,116135.75942791,2021-06-19,5911542.426399475,ETC/USD
60,1623974400,50.521,55.493,55.493,52.524,253697.93827059,2021-06-18,13325230.50972447,ETC/USD
61,1623888000,54.268,57.222,55.343,55.493,161049.5118742,2021-06-17,8937120.56243498,ETC/USD
62,1623801600,54.849,58.439,58.092,55.373,209990.68543296,2021-06-16,11627814.224479292,ETC/USD
63,1623715200,57.167,60.14,59.257,58.136,241302.9881624,2021-06-15,14028390.519809289,ETC/USD
64,1623628800,56.196,60.809,59.03,59.216,330434.49388041,2021-06-14,19567008.98962236,ETC/USD
65,1623542400,53.75,60.641,55.182,58.982,302817.81311848,2021-06-13,17860800.253354184,ETC/USD
66,1623456000,53.118,56.985,56.715,55.171,249666.38196177,2021-06-12,13774343.959212814,ETC/USD
67,1623369600,56.105,60.755,57.844,56.773,273969.48846192,2021-06-11,15554069.768448586,ETC/USD
68,1623283200,56.983,63.583,62.384,57.852,320820.26182972,2021-06-10,18560093.78737296,ETC/USD
69,1623196800,53.625,62.989,56.738,62.372,579493.57270353,2021-06-09,36144173.11666457,ETC/USD
70,1623110400,49.462,59.151,57.912,56.748,873425.06463384,2021-06-08,49565125.56784115,ETC/USD
71,1623024000,57.157,65.108,64.078,57.936,417460.63474129,2021-06-07,24185999.334371377,ETC/USD
72,1622937600,62.789,65.576,63.094,64.004,167839.71728198,2021-06-06,10742413.264915848,ETC/USD
73,1622851200,61.664,67.341,64.762,62.993,313092.68833475,2021-06-05,19722647.71627091,ETC/USD
74,1622764800,61.392,69.794,69.789,64.76,534605.56819888,2021-06-04,34621056.596559465,ETC/USD
75,1622678400,67.125,72.659,68.258,69.793,392052.23623031,2021-06-03,27362501.72322203,ETC/USD
76,1622592000,65.744,70.352,67.7,68.291,322159.1303649,2021-06-02,22000569.171749383,ETC/USD
77,1622505600,65.616,71.899,70.112,67.672,427618.71029942,2021-06-01,28937813.363382347,ETC/USD
78,1622419200,61.9,70.636,66.159,70.083,671142.85113055,2021-05-31,47035704.435782336,ETC/USD
79,1622332800,59.851,68.301,64.4,66.186,637414.22428743,2021-05-30,42187897.84868785,ETC/USD
80,1622246400,60.865,71.0,68.228,64.393,1152815.16764913,2021-05-29,74233227.09043044,ETC/USD
81,1622160000,63.201,79.099,74.588,68.219,1779057.03109328,2021-05-28,121365491.60415246,ETC/USD
82,1622073600,71.261,79.739,79.713,74.588,894389.68680632,2021-05-27,66710737.95950979,ETC/USD
83,1621987200,74.0,83.461,78.281,79.717,1445562.15696914,2021-05-26,115235878.46710894,ETC/USD
84,1621900800,69.926,83.182,73.73,78.269,3332713.5187214,2021-05-25,260848154.3968053,ETC/USD
85,1621814400,48.882,75.452,51.682,73.614,3018195.45261558,2021-05-24,222181440.0488433,ETC/USD
86,1621728000,40.0,62.649,58.646,51.527,2262426.96931921,2021-05-23,116576074.44811094,ETC/USD
87,1621641600,54.151,64.991,64.472,58.603,1232600.26668766,2021-05-22,72234073.42869695,ETC/USD
88,1621555200,54.2,78.358,74.015,64.433,2402730.27875832,2021-05-21,154815120.05123484,ETC/USD
89,1621468800,54.245,80.255,59.501,74.019,2818205.32617794,2021-05-20,208600740.03836492,ETC/USD
90,1621382400,39.624,90.187,88.548,59.579,4606081.23482583,2021-05-19,274425713.88968813,ETC/USD
91,1621296000,86.109,95.5,89.438,88.499,1278343.9633956,2021-05-18,113132162.4165472,ETC/USD
92,1621209600,80.315,94.597,93.996,89.408,1825783.7146115,2021-05-17,163239670.355985,ETC/USD
93,1621123200,86.711,103.291,95.071,93.938,1369337.28996692,2021-05-16,128632806.34491251,ETC/USD
94,1621036800,94.273,114.1,104.683,95.192,2264834.3136325,2021-05-15,215594107.9833049,ETC/USD
95,1620950400,86.716,115.0,88.645,104.683,2703675.62251154,2021-05-14,283028875.19137555,ETC/USD
96,1620864000,76.013,95.729,85.059,88.726,3054584.95695511,2021-05-13,271021104.8907991,ETC/USD
97,1620777600,81.265,114.298,111.49,84.862,2512296.23491894,2021-05-12,213198483.08769107,ETC/USD
98,1620691200,101.702,117.994,105.094,111.437,2192621.57898868,2021-05-11,244339170.89776155,ETC/USD
99,1620604800,90.5,129.7,118.016,105.06,3862276.372884,2021-05-10,405770755.7351931,ETC/USD
100,1620518400,115.0,129.899,127.762,117.959,2652724.28938107,2021-05-09,312912704.45110166,ETC/USD
101,1620432000,110.0,135.0,121.267,127.654,4388931.14324551,2021-05-08,560264616.1598623,ETC/USD
102,1620345600,109.022,153.0,141.059,121.267,8115403.82562079,2021-05-07,984130675.7215564,ETC/USD
103,1620259200,91.131,175.0,101.824,141.059,11602292.90972555,2021-05-06,1636607835.5529764,ETC/USD
104,1620172800,68.075,149.75,69.596,101.854,14184399.04951975,2021-05-05,1444737780.7897844,ETC/USD
105,1620086400,49.19,72.699,52.36,69.488,7424207.44545987,2021-05-04,515893326.9701154,ETC/USD
106,1620000000,44.246,52.709,44.906,52.402,2616943.28108873,2021-05-03,137133061.81561163,ETC/USD
107,1619913600,41.812,46.687,44.776,44.906,2218304.24384059,2021-05-02,99615170.37390554,ETC/USD
108,1619827200,36.28,46.846,36.388,44.754,2253227.28618092,2021-05-01,100840933.96574087,ETC/USD
109,1619740800,33.778,36.8,34.499,36.398,565286.08298438,2021-04-30,20575282.848465465,ETC/USD
110,1619654400,33.578,35.342,35.11,34.501,601914.30910233,2021-04-29,20766645.578339487,ETC/USD
111,1619568000,32.394,36.49,33.793,35.106,1121135.01391693,2021-04-28,39358565.79856774,ETC/USD
112,1619481600,31.945,34.39,32.838,33.805,738824.1379168,2021-04-27,24975949.982277423,ETC/USD
113,1619395200,28.986,32.991,29.357,32.861,950402.43039563,2021-04-26,31231174.265230797,ETC/USD
114,1619308800,27.675,31.953,29.725,29.377,684088.56549528,2021-04-25,20096469.78855484,ETC/USD
115,1619222400,29.367,32.846,32.635,29.723,716108.11752641,2021-04-24,21284881.577237483,ETC/USD
116,1619136000,25.011,34.5,33.61,32.591,2243622.33021855,2021-04-23,73121895.36415276,ETC/USD
117,1619049600,31.42,39.5,31.909,33.62,2034595.54849997,2021-04-22,68403102.34056899,ETC/USD
118,1618963200,31.506,35.5,33.808,31.916,1254366.60121576,2021-04-21,40034364.4444022,ETC/USD
119,1618876800,30.502,35.37,34.205,33.824,1696902.34491038,2021-04-20,57396024.91424869,ETC/USD
120,1618790400,33.474,40.956,37.65,34.234,1885013.82775359,2021-04-19,64531563.3793164,ETC/USD
121,1618704000,31.1,42.541,40.275,37.65,3918109.80193219,2021-04-18,147516834.04274696,ETC/USD
122,1618617600,37.66,49.826,38.463,40.188,5863205.32551948,2021-04-17,235630495.62197688,ETC/USD
123,1618531200,28.835,46.305,28.84,38.42,8447416.55492062,2021-04-16,324549744.0400502,ETC/USD
124,1618444800,21.421,30.098,21.897,28.84,2600207.1480369,2021-04-15,74989974.1493842,ETC/USD
125,1618358400,20.109,22.682,21.279,21.914,1080151.53341169,2021-04-14,23670440.703183778,ETC/USD
126,1618272000,19.461,22.069,19.577,21.279,871198.93312366,2021-04-13,18538242.097938363,ETC/USD
127,1618185600,18.996,20.568,20.354,19.575,499416.80972228,2021-04-12,9776084.050313631,ETC/USD
128,1618099200,19.802,21.53,20.473,20.356,652580.12456451,2021-04-11,13283921.015635166,ETC/USD
129,1618012800,18.391,21.176,18.79,20.457,829444.63547209,2021-04-10,16967948.907852545,ETC/USD
130,1617926400,18.537,20.05,19.6,18.787,542190.68261407,2021-04-09,10186136.354270533,ETC/USD
131,1617840000,17.98,19.828,19.113,19.604,1068326.50462867,2021-04-08,20943472.796740446,ETC/USD
132,1617753600,16.946,20.792,17.821,19.114,3717361.52393664,2021-04-07,71053648.16852494,ETC/USD
133,1617667200,15.897,18.649,16.023,17.832,2419761.00972636,2021-04-06,43149178.32544045,ETC/USD
134,1617580800,14.291,16.075,14.578,16.024,1055279.6481794,2021-04-05,16909801.08242671,ETC/USD
135,1617494400,13.371,14.593,13.599,14.559,483070.17148686,2021-04-04,7033018.626677195,ETC/USD
136,1617408000,13.549,15.347,15.274,13.599,654577.24105706,2021-04-03,8901595.901134958,ETC/USD
137,1617321600,14.069,15.625,14.294,15.275,1082800.54581257,2021-04-02,16539778.337287009,ETC/USD
138,1617235200,13.535,14.479,14.098,14.29,796659.39339418,2021-04-01,11384262.73160283,ETC/USD
139,1617148800,12.597,14.368,13.008,14.091,1186623.4955269,2021-03-31,16720711.675469548,ETC/USD
140,1617062400,12.337,13.06,12.677,13.012,490310.57913232,2021-03-30,6379921.255669748,ETC/USD
141,1616976000,11.754,12.746,11.895,12.684,348790.52163279,2021-03-29,4424058.976390308,ETC/USD
142,1616889600,11.713,12.047,11.785,11.895,276146.04146977,2021-03-28,3284757.163282914,ETC/USD
143,1616803200,11.44,12.001,11.79,11.781,310794.67998567,2021-03-27,3661472.124911179,ETC/USD
144,1616716800,11.07,11.79,11.081,11.789,376078.60815619,2021-03-26,4433590.711553324,ETC/USD
145,1616630400,10.753,11.467,11.283,11.084,650318.35948026,2021-03-25,7208128.696479202,ETC/USD
146,1616544000,11.023,12.6,12.223,11.288,568592.466848,2021-03-24,6418271.765780224,ETC/USD
147,1616457600,11.642,12.664,11.685,12.251,728939.66679742,2021-03-23,8930239.857935192,ETC/USD
148,1616371200,11.523,12.404,11.995,11.684,645821.88089764,2021-03-22,7545782.856408025,ETC/USD
149,1616284800,11.929,12.458,12.334,11.989,365349.29588856,2021-03-21,4380172.708407946,ETC/USD
150,1616198400,12.214,12.901,12.243,12.343,458534.46783222,2021-03-20,5659690.936453092,ETC/USD
151,1616112000,11.888,12.425,12.173,12.255,336280.47299548,2021-03-19,4121117.196559608,ETC/USD
152,1616025600,12.083,12.656,12.569,12.167,520436.38946765,2021-03-18,6332149.550652897,ETC/USD
153,1615939200,11.819,12.584,12.453,12.573,529480.84545469,2021-03-17,6657162.669901818,ETC/USD
154,1615852800,11.544,12.56,12.176,12.45,532149.45151817,2021-03-16,6625260.671401216,ETC/USD
155,1615766400,11.819,13.098,12.781,12.16,958385.36398572,2021-03-15,11653966.026066355,ETC/USD
156,1615680000,12.772,14.11,13.754,12.773,850491.21869573,2021-03-14,10863324.33640056,ETC/USD
157,1615593600,11.545,14.386,11.917,13.75,1403573.99017657,2021-03-13,19299142.36492784,ETC/USD
158,1615507200,11.461,12.519,12.29,11.914,651386.65384613,2021-03-12,7760620.593922793,ETC/USD
159,1615420800,11.692,12.566,11.967,12.253,623635.55521604,2021-03-11,7641406.458062138,ETC/USD
160,1615334400,11.704,12.79,12.438,11.953,751702.39265332,2021-03-10,8985098.699385133,ETC/USD
161,1615248000,11.577,12.675,11.768,12.443,1174906.21324211,2021-03-09,14619358.011371575,ETC/USD
162,1615161600,11.072,11.957,11.549,11.758,839979.70871874,2021-03-08,9876481.415114945,ETC/USD
163,1615075200,11.13,11.778,11.131,11.535,549789.64749401,2021-03-07,6341823.583843406,ETC/USD
164,1614988800,10.643,11.277,10.976,11.123,465474.25325027,2021-03-06,5177470.118902752,ETC/USD
165,1614902400,10.302,11.174,10.997,10.97,538844.08181156,2021-03-05,5911119.577472813,ETC/USD
166,1614816000,10.703,11.7,11.256,10.995,872694.24136604,2021-03-04,9595273.183819609,ETC/USD
167,1614729600,10.84,11.75,10.921,11.267,785109.5056985,2021-03-03,8845828.800704999,ETC/USD
168,1614643200,10.625,11.641,11.216,10.933,762996.03410349,2021-03-02,8341835.640853455,ETC/USD
169,1614556800,10.283,11.7,10.461,11.218,727161.95607828,2021-03-01,8157302.823286145,ETC/USD
170,1614470400,9.789,11.148,11.116,10.455,735794.52692863,2021-02-28,7692731.779038826,ETC/USD
171,1614384000,10.733,11.529,10.761,11.137,517537.54435046,2021-02-27,5763815.631431073,ETC/USD
172,1614297600,10.095,11.353,11.03,10.751,1123208.30956208,2021-02-26,12075612.536101922,ETC/USD
173,1614211200,10.912,12.219,11.889,11.02,846140.77174813,2021-02-25,9324471.304664392,ETC/USD
174,1614124800,10.898,12.614,11.391,11.904,1571640.80946455,2021-02-24,18708812.195866004,ETC/USD
175,1614038400,9.247,13.98,13.918,11.383,3511236.1318098,2021-02-23,39968400.88839095,ETC/USD
176,1613952000,11.018,15.737,15.688,13.92,2048092.33906128,2021-02-22,28509445.35973302,ETC/USD
177,1613865600,14.881,16.359,15.141,15.681,910968.34512984,2021-02-21,14284894.61998102,ETC/USD
178,1613779200,14.401,17.6,15.398,15.126,2661749.14151696,2021-02-20,40261617.51458554,ETC/USD
179,1613692800,14.252,15.9,14.993,15.397,1129683.0742858,2021-02-19,17393730.294778466,ETC/USD
180,1613606400,14.615,15.778,15.298,14.983,930350.12920802,2021-02-18,13939435.985923763,ETC/USD
181,1613520000,13.66,15.761,14.438,15.3,1460565.9359829,2021-02-17,22346658.82053837,ETC/USD
182,1613433600,13.729,15.636,14.723,14.416,1368343.25078417,2021-02-16,19726036.3033046,ETC/USD
183,1613347200,12.76,16.63,16.115,14.702,3104999.84981765,2021-02-15,45649707.79201909,ETC/USD
184,1613260800,15.525,17.869,16.806,16.118,4478278.35798029,2021-02-14,72180890.57392631,ETC/USD
185,1613174400,11.75,19.22,11.967,16.806,7473311.81286906,2021-02-13,125596478.32707743,ETC/USD
186,1613088000,11.089,12.39,11.721,11.966,2085304.1745174,2021-02-12,24952749.75227521,ETC/USD
187,1613001600,10.344,11.776,10.406,11.745,2353449.44244196,2021-02-11,27641263.701480817,ETC/USD
188,1612915200,9.597,11.671,9.638,10.405,4526997.22376625,2021-02-10,47103406.11328782,ETC/USD
189,1612828800,8.648,10.178,8.701,9.649,2720650.59185496,2021-02-09,26251557.56080851,ETC/USD
190,1612742400,8.131,8.77,8.31,8.696,979809.30307129,2021-02-08,8520421.699507937,ETC/USD
191,1612656000,7.87,8.9,8.804,8.302,1288447.56308446,2021-02-07,10696691.668727187,ETC/USD
192,1612569600,8.166,9.198,8.527,8.795,2173216.62032309,2021-02-06,19113440.175741576,ETC/USD
193,1612483200,7.631,8.99,7.659,8.53,2199227.27092314,2021-02-05,18759408.620974384,ETC/USD
194,1612396800,7.579,8.13,7.967,7.658,1316468.06288851,2021-02-04,10081512.42560021,ETC/USD
195,1612310400,7.656,8.053,7.762,7.973,1181029.58840871,2021-02-03,9416348.908382645,ETC/USD
196,1612224000,7.455,7.925,7.522,7.762,681364.5275687,2021-02-02,5288751.462988249,ETC/USD
197,1612137600,7.255,7.65,7.386,7.526,530287.34818135,2021-02-01,3990942.58241284,ETC/USD
198,1612051200,7.212,7.711,7.591,7.386,590865.07319332,2021-01-31,4364129.430605861,ETC/USD
199,1611964800,7.339,7.848,7.61,7.593,563080.04913316,2021-01-30,4275466.813068084,ETC/USD
200,1611878400,7.411,8.094,7.685,7.599,1342518.68825157,2021-01-29,10201799.512023682,ETC/USD
201,1611792000,6.782,8.457,6.886,7.665,1626601.87557737,2021-01-28,12467903.37630054,ETC/USD
202,1611705600,6.638,7.448,7.446,6.896,644714.49060982,2021-01-27,4445951.127245319,ETC/USD
203,1611619200,7.076,7.595,7.468,7.449,645197.75551009,2021-01-26,4806078.08079466,ETC/USD
204,1611532800,7.378,7.995,7.644,7.495,999464.37991537,2021-01-25,7490985.527465698,ETC/USD
205,1611446400,7.426,7.9,7.574,7.65,902860.8879946,2021-01-24,6906885.79315869,ETC/USD
206,1611360000,7.355,7.899,7.515,7.553,1585557.68094794,2021-01-23,11975717.164199792,ETC/USD
207,1611273600,7.204,8.447,7.756,7.514,1487786.033024,2021-01-22,11179224.252142336,ETC/USD
208,1611187200,7.5,8.909,8.859,7.756,788529.71538017,2021-01-21,6115836.472488599,ETC/USD
209,1611100800,8.24,9.2,9.146,8.869,523750.20633071,2021-01-20,4645140.5799470665,ETC/USD
210,1611014400,8.825,9.649,8.96,9.146,946983.37968259,2021-01-19,8661109.99057697,ETC/USD
211,1610928000,8.674,9.1,8.971,8.951,521632.96544473,2021-01-18,4669136.6736957785,ETC/USD
212,1610841600,8.45,9.46,9.029,8.96,614336.90933572,2021-01-17,5504458.707648052,ETC/USD
213,1610755200,8.785,9.484,8.901,9.03,1091595.74018101,2021-01-16,9857109.53383452,ETC/USD
214,1610668800,8.32,9.545,9.424,8.882,741377.01774271,2021-01-15,6584910.671590749,ETC/USD
215,1610582400,9.112,9.95,9.627,9.421,1241580.1084615,2021-01-14,11696926.20181579,ETC/USD
