"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"02.06.2021","68,3430","67,8860","68,9890","66,6940","2,22M","0,82%"
"01.06.2021","67,7840","70,0130","71,1600","66,9030","2,80M","-3,48%"
"31.05.2021","70,2260","66,1240","70,2260","62,3940","3,39M","5,86%"
"30.05.2021","66,3390","64,1930","67,3910","60,8170","3,01M","3,27%"
"29.05.2021","64,2410","68,2060","69,7630","61,8360","4,27M","-5,86%"
"28.05.2021","68,2400","74,4010","76,1570","65,4370","7,54M","-8,15%"
"27.05.2021","74,2960","79,8630","79,8630","72,9580","4,32M","-6,85%"
"26.05.2021","79,7590","78,4650","82,9040","76,1500","6,41M","1,90%"
"25.05.2021","78,2700","73,0710","79,8620","72,3420","14,62M","6,60%"
"24.05.2021","73,4270","51,9830","73,4270","50,0700","11,85M","42,54%"
"23.05.2021","51,5120","58,3280","60,2670","44,2990","10,38M","-11,94%"
"22.05.2021","58,4980","63,9050","63,9050","56,1360","6,24M","-9,01%"
"21.05.2021","64,2900","73,4000","76,7230","59,8890","9,46M","-12,80%"
"20.05.2021","73,7270","60,6400","76,9770","58,3110","10,36M","23,85%"
"19.05.2021","59,5300","88,5850","88,5850","51,4380","16,19M","-32,79%"
"18.05.2021","88,5680","90,4850","93,4330","86,1920","4,92M","-1,35%"
"17.05.2021","89,7770","93,8440","93,8440","85,6520","5,96M","-4,27%"
"16.05.2021","93,7810","95,5660","102,6280","88,1720","6,06M","-1,31%"
"15.05.2021","95,0220","103,4500","112,9010","95,0220","9,03M","-8,55%"
"14.05.2021","103,9110","88,2790","106,8190","88,2790","10,66M","17,56%"
"13.05.2021","88,3870","84,9960","94,4390","82,3340","11,56M","7,87%"
"12.05.2021","81,9370","111,1250","111,1250","81,9370","8,42M","-26,29%"
"11.05.2021","111,1610","105,1710","111,1610","103,0320","8,19M","5,97%"
"10.05.2021","104,9000","119,1720","119,1720","99,6540","15,16M","1.972,71%"
"13.09.2020","5,0610","5,2371","5,2972","5,0610","1,18M","-3,28%"
"12.09.2020","5,2326","5,2183","5,2326","5,1626","991,42K","0,31%"
"11.09.2020","5,2164","5,1864","5,2164","5,1121","1,03M","0,59%"
"10.09.2020","5,1856","5,0455","5,1870","5,0455","1,13M","2,75%"
"09.09.2020","5,0468","5,0917","5,1176","4,9857","857,14K","-0,81%"
"08.09.2020","5,0882","5,1035","5,1370","4,9652","1,60M","-0,22%"
"07.09.2020","5,0996","5,1497","5,1575","4,8657","1,43M","-0,94%"
"06.09.2020","5,1482","5,0230","5,2262","5,0078","1,83M","2,62%"
"05.09.2020","5,0167","5,3145","5,3590","4,9758","2,49M","-5,56%"
"04.09.2020","5,3121","5,5195","5,5195","4,9760","4,73M","-3,72%"
